sessionID,TARGET
SESSION_256167,3.0
SESSION_256168,1.0
SESSION_256169,1.0
SESSION_256170,1.0
SESSION_256171,1.0
SESSION_256172,1.0
SESSION_256173,13.0
SESSION_256174,3.0
SESSION_256175,1.0
SESSION_256176,2.0
SESSION_256177,1.0
SESSION_256178,4.0
SESSION_256179,3.0
SESSION_256180,1.0
SESSION_256181,2.0
SESSION_256182,1.0
SESSION_256183,1.0
SESSION_256184,1.0
SESSION_256185,1.0
SESSION_256186,1.0
SESSION_256187,3.0
SESSION_256188,4.0
SESSION_256189,1.0
SESSION_256190,1.0
SESSION_256191,9.0
SESSION_256192,5.0
SESSION_256193,1.0
SESSION_256194,8.0
SESSION_256195,1.0
SESSION_256196,1.0
SESSION_256197,3.0
SESSION_256198,29.0
SESSION_256199,1.0
SESSION_256200,1.0
SESSION_256201,3.0
SESSION_256202,1.0
SESSION_256203,1.0
SESSION_256204,1.0
SESSION_256205,1.0
SESSION_256206,4.0
SESSION_256207,2.0
SESSION_256208,4.0
SESSION_256209,5.0
SESSION_256210,1.0
SESSION_256211,1.0
SESSION_256212,1.0
SESSION_256213,7.0
SESSION_256214,3.0
SESSION_256215,1.0
SESSION_256216,3.0
SESSION_256217,1.0
SESSION_256218,7.0
SESSION_256219,4.0
SESSION_256220,1.0
SESSION_256221,9.0
SESSION_256222,1.0
SESSION_256223,12.0
SESSION_256224,1.0
SESSION_256225,4.0
SESSION_256226,4.0
SESSION_256227,1.0
SESSION_256228,1.0
SESSION_256229,3.0
SESSION_256230,1.0
SESSION_256231,1.0
SESSION_256232,1.0
SESSION_256233,15.0
SESSION_256234,1.0
SESSION_256235,1.0
SESSION_256236,52.0
SESSION_256237,3.0
SESSION_256238,3.0
SESSION_256239,1.0
SESSION_256240,3.0
SESSION_256241,2.0
SESSION_256242,3.0
SESSION_256243,1.0
SESSION_256244,1.0
SESSION_256245,1.0
SESSION_256246,14.0
SESSION_256247,2.0
SESSION_256248,1.0
SESSION_256249,6.0
SESSION_256250,1.0
SESSION_256251,6.0
SESSION_256252,4.0
SESSION_256253,3.0
SESSION_256254,1.0
SESSION_256255,1.0
SESSION_256256,1.0
SESSION_256257,1.0
SESSION_256258,1.0
SESSION_256259,5.0
SESSION_256260,3.0
SESSION_256261,2.0
SESSION_256262,1.0
SESSION_256263,1.0
SESSION_256264,1.0
SESSION_256265,5.0
SESSION_256266,4.0
SESSION_256267,3.0
SESSION_256268,1.0
SESSION_256269,1.0
SESSION_256270,4.0
SESSION_256271,1.0
SESSION_256272,3.0
SESSION_256273,16.0
SESSION_256274,1.0
SESSION_256275,4.0
SESSION_256276,1.0
SESSION_256277,3.0
SESSION_256278,1.0
SESSION_256279,1.0
SESSION_256280,1.0
SESSION_256281,1.0
SESSION_256282,4.0
SESSION_256283,3.0
SESSION_256284,14.0
SESSION_256285,1.0
SESSION_256286,1.0
SESSION_256287,1.0
SESSION_256288,1.0
SESSION_256289,3.0
SESSION_256290,3.0
SESSION_256291,1.0
SESSION_256292,2.0
SESSION_256293,9.0
SESSION_256294,7.0
SESSION_256295,3.0
SESSION_256296,1.0
SESSION_256297,3.0
SESSION_256298,3.0
SESSION_256299,1.0
SESSION_256300,2.0
SESSION_256301,4.0
SESSION_256302,1.0
SESSION_256303,1.0
SESSION_256304,3.0
SESSION_256305,7.0
SESSION_256306,3.0
SESSION_256307,4.0
SESSION_256308,4.0
SESSION_256309,1.0
SESSION_256310,3.0
SESSION_256311,5.0
SESSION_256312,4.0
SESSION_256313,19.0
SESSION_256314,2.0
SESSION_256315,2.0
SESSION_256316,1.0
SESSION_256317,1.0
SESSION_256318,1.0
SESSION_256319,4.0
SESSION_256320,1.0
SESSION_256321,1.0
SESSION_256322,1.0
SESSION_256323,1.0
SESSION_256324,2.0
SESSION_256325,2.0
SESSION_256326,5.0
SESSION_256327,1.0
SESSION_256328,1.0
SESSION_256329,1.0
SESSION_256330,3.0
SESSION_256331,2.0
SESSION_256332,11.0
SESSION_256333,2.0
SESSION_256334,1.0
SESSION_256335,1.0
SESSION_256336,3.0
SESSION_256337,3.0
SESSION_256338,3.0
SESSION_256339,1.0
SESSION_256340,3.0
SESSION_256341,1.0
SESSION_256342,11.0
SESSION_256343,4.0
SESSION_256344,1.0
SESSION_256345,1.0
SESSION_256346,4.0
SESSION_256347,5.0
SESSION_256348,1.0
SESSION_256349,1.0
SESSION_256350,4.0
SESSION_256351,1.0
SESSION_256352,1.0
SESSION_256353,3.0
SESSION_256354,1.0
SESSION_256355,1.0
SESSION_256356,3.0
SESSION_256357,4.0
SESSION_256358,1.0
SESSION_256359,11.0
SESSION_256360,3.0
SESSION_256361,4.0
SESSION_256362,4.0
SESSION_256363,1.0
SESSION_256364,1.0
SESSION_256365,1.0
SESSION_256366,7.0
SESSION_256367,1.0
SESSION_256368,1.0
SESSION_256369,1.0
SESSION_256370,2.0
SESSION_256371,1.0
SESSION_256372,1.0
SESSION_256373,2.0
SESSION_256374,1.0
SESSION_256375,1.0
SESSION_256376,2.0
SESSION_256377,1.0
SESSION_256378,1.0
SESSION_256379,1.0
SESSION_256380,4.0
SESSION_256381,3.0
SESSION_256382,5.0
SESSION_256383,4.0
SESSION_256384,1.0
SESSION_256385,6.0
SESSION_256386,1.0
SESSION_256387,1.0
SESSION_256388,1.0
SESSION_256389,1.0
SESSION_256390,18.0
SESSION_256391,8.0
SESSION_256392,1.0
SESSION_256393,1.0
SESSION_256394,1.0
SESSION_256395,1.0
SESSION_256396,1.0
SESSION_256397,1.0
SESSION_256398,1.0
SESSION_256399,11.0
SESSION_256400,1.0
SESSION_256401,1.0
SESSION_256402,1.0
SESSION_256403,2.0
SESSION_256404,1.0
SESSION_256405,6.0
SESSION_256406,1.0
SESSION_256407,4.0
SESSION_256408,1.0
SESSION_256409,9.0
SESSION_256410,1.0
SESSION_256411,4.0
SESSION_256412,1.0
SESSION_256413,3.0
SESSION_256414,1.0
SESSION_256415,3.0
SESSION_256416,1.0
SESSION_256417,2.0
SESSION_256418,1.0
SESSION_256419,1.0
SESSION_256420,1.0
SESSION_256421,1.0
SESSION_256422,1.0
SESSION_256423,1.0
SESSION_256424,1.0
SESSION_256425,1.0
SESSION_256426,1.0
SESSION_256427,1.0
SESSION_256428,1.0
SESSION_256429,2.0
SESSION_256430,3.0
SESSION_256431,1.0
SESSION_256432,12.0
SESSION_256433,4.0
SESSION_256434,1.0
SESSION_256435,4.0
SESSION_256436,1.0
SESSION_256437,1.0
SESSION_256438,3.0
SESSION_256439,1.0
SESSION_256440,4.0
SESSION_256441,5.0
SESSION_256442,1.0
SESSION_256443,4.0
SESSION_256444,1.0
SESSION_256445,11.0
SESSION_256446,1.0
SESSION_256447,5.0
SESSION_256448,3.0
SESSION_256449,1.0
SESSION_256450,1.0
SESSION_256451,3.0
SESSION_256452,1.0
SESSION_256453,12.0
SESSION_256454,1.0
SESSION_256455,1.0
SESSION_256456,33.0
SESSION_256457,18.0
SESSION_256458,3.0
SESSION_256459,1.0
SESSION_256460,1.0
SESSION_256461,1.0
SESSION_256462,1.0
SESSION_256463,11.0
SESSION_256464,1.0
SESSION_256465,10.0
SESSION_256466,4.0
SESSION_256467,1.0
SESSION_256468,2.0
SESSION_256469,1.0
SESSION_256470,1.0
SESSION_256471,3.0
SESSION_256472,1.0
SESSION_256473,5.0
SESSION_256474,5.0
SESSION_256475,1.0
SESSION_256476,1.0
SESSION_256477,12.0
SESSION_256478,3.0
SESSION_256479,1.0
SESSION_256480,2.0
SESSION_256481,1.0
SESSION_256482,14.0
SESSION_256483,5.0
SESSION_256484,1.0
SESSION_256485,1.0
SESSION_256486,1.0
SESSION_256487,1.0
SESSION_256488,1.0
SESSION_256489,2.0
SESSION_256490,5.0
SESSION_256491,7.0
SESSION_256492,5.0
SESSION_256493,1.0
SESSION_256494,1.0
SESSION_256495,10.0
SESSION_256496,1.0
SESSION_256497,1.0
SESSION_256498,1.0
SESSION_256499,3.0
SESSION_256500,4.0
SESSION_256501,1.0
SESSION_256502,4.0
SESSION_256503,1.0
SESSION_256504,1.0
SESSION_256505,2.0
SESSION_256506,1.0
SESSION_256507,1.0
SESSION_256508,1.0
SESSION_256509,1.0
SESSION_256510,4.0
SESSION_256511,4.0
SESSION_256512,4.0
SESSION_256513,1.0
SESSION_256514,17.0
SESSION_256515,1.0
SESSION_256516,1.0
SESSION_256517,1.0
SESSION_256518,1.0
SESSION_256519,2.0
SESSION_256520,4.0
SESSION_256521,1.0
SESSION_256522,3.0
SESSION_256523,1.0
SESSION_256524,1.0
SESSION_256525,4.0
SESSION_256526,19.0
SESSION_256527,1.0
SESSION_256528,22.0
SESSION_256529,4.0
SESSION_256530,4.0
SESSION_256531,2.0
SESSION_256532,4.0
SESSION_256533,1.0
SESSION_256534,1.0
SESSION_256535,3.0
SESSION_256536,1.0
SESSION_256537,4.0
SESSION_256538,3.0
SESSION_256539,2.0
SESSION_256540,4.0
SESSION_256541,1.0
SESSION_256542,4.0
SESSION_256543,1.0
SESSION_256544,2.0
SESSION_256545,1.0
SESSION_256546,1.0
SESSION_256547,3.0
SESSION_256548,4.0
SESSION_256549,3.0
SESSION_256550,6.0
SESSION_256551,9.0
SESSION_256552,1.0
SESSION_256553,3.0
SESSION_256554,1.0
SESSION_256555,1.0
SESSION_256556,2.0
SESSION_256557,1.0
SESSION_256558,3.0
SESSION_256559,2.0
SESSION_256560,1.0
SESSION_256561,1.0
SESSION_256562,1.0
SESSION_256563,1.0
SESSION_256564,4.0
SESSION_256565,4.0
SESSION_256566,1.0
SESSION_256567,1.0
SESSION_256568,2.0
SESSION_256569,1.0
SESSION_256570,6.0
SESSION_256571,1.0
SESSION_256572,2.0
SESSION_256573,1.0
SESSION_256574,1.0
SESSION_256575,2.0
SESSION_256576,3.0
SESSION_256577,7.0
SESSION_256578,1.0
SESSION_256579,11.0
SESSION_256580,1.0
SESSION_256581,4.0
SESSION_256582,2.0
SESSION_256583,1.0
SESSION_256584,4.0
SESSION_256585,29.0
SESSION_256586,1.0
SESSION_256587,1.0
SESSION_256588,1.0
SESSION_256589,3.0
SESSION_256590,12.0
SESSION_256591,4.0
SESSION_256592,1.0
SESSION_256593,1.0
SESSION_256594,1.0
SESSION_256595,1.0
SESSION_256596,2.0
SESSION_256597,5.0
SESSION_256598,3.0
SESSION_256599,1.0
SESSION_256600,11.0
SESSION_256601,1.0
SESSION_256602,1.0
SESSION_256603,1.0
SESSION_256604,3.0
SESSION_256605,1.0
SESSION_256606,11.0
SESSION_256607,1.0
SESSION_256608,1.0
SESSION_256609,2.0
SESSION_256610,5.0
SESSION_256611,1.0
SESSION_256612,1.0
SESSION_256613,5.0
SESSION_256614,1.0
SESSION_256615,18.0
SESSION_256616,3.0
SESSION_256617,1.0
SESSION_256618,1.0
SESSION_256619,1.0
SESSION_256620,1.0
SESSION_256621,5.0
SESSION_256622,1.0
SESSION_256623,4.0
SESSION_256624,4.0
SESSION_256625,11.0
SESSION_256626,21.0
SESSION_256627,1.0
SESSION_256628,1.0
SESSION_256629,12.0
SESSION_256630,2.0
SESSION_256631,1.0
SESSION_256632,1.0
SESSION_256633,5.0
SESSION_256634,3.0
SESSION_256635,3.0
SESSION_256636,13.0
SESSION_256637,4.0
SESSION_256638,1.0
SESSION_256639,1.0
SESSION_256640,6.0
SESSION_256641,1.0
SESSION_256642,2.0
SESSION_256643,1.0
SESSION_256644,1.0
SESSION_256645,3.0
SESSION_256646,11.0
SESSION_256647,8.0
SESSION_256648,2.0
SESSION_256649,3.0
SESSION_256650,1.0
SESSION_256651,1.0
SESSION_256652,1.0
SESSION_256653,3.0
SESSION_256654,4.0
SESSION_256655,11.0
SESSION_256656,1.0
SESSION_256657,1.0
SESSION_256658,3.0
SESSION_256659,1.0
SESSION_256660,1.0
SESSION_256661,1.0
SESSION_256662,1.0
SESSION_256663,1.0
SESSION_256664,2.0
SESSION_256665,6.0
SESSION_256666,3.0
SESSION_256667,1.0
SESSION_256668,1.0
SESSION_256669,2.0
SESSION_256670,5.0
SESSION_256671,1.0
SESSION_256672,1.0
SESSION_256673,1.0
SESSION_256674,4.0
SESSION_256675,1.0
SESSION_256676,1.0
SESSION_256677,1.0
SESSION_256678,12.0
SESSION_256679,11.0
SESSION_256680,4.0
SESSION_256681,9.0
SESSION_256682,1.0
SESSION_256683,4.0
SESSION_256684,1.0
SESSION_256685,1.0
SESSION_256686,1.0
SESSION_256687,15.0
SESSION_256688,1.0
SESSION_256689,3.0
SESSION_256690,1.0
SESSION_256691,2.0
SESSION_256692,10.0
SESSION_256693,3.0
SESSION_256694,1.0
SESSION_256695,1.0
SESSION_256696,1.0
SESSION_256697,1.0
SESSION_256698,4.0
SESSION_256699,1.0
SESSION_256700,3.0
SESSION_256701,1.0
SESSION_256702,12.0
SESSION_256703,1.0
SESSION_256704,1.0
SESSION_256705,1.0
SESSION_256706,1.0
SESSION_256707,1.0
SESSION_256708,1.0
SESSION_256709,6.0
SESSION_256710,3.0
SESSION_256711,1.0
SESSION_256712,1.0
SESSION_256713,7.0
SESSION_256714,3.0
SESSION_256715,1.0
SESSION_256716,3.0
SESSION_256717,1.0
SESSION_256718,1.0
SESSION_256719,2.0
SESSION_256720,3.0
SESSION_256721,1.0
SESSION_256722,2.0
SESSION_256723,12.0
SESSION_256724,12.0
SESSION_256725,11.0
SESSION_256726,1.0
SESSION_256727,1.0
SESSION_256728,28.0
SESSION_256729,1.0
SESSION_256730,2.0
SESSION_256731,1.0
SESSION_256732,1.0
SESSION_256733,1.0
SESSION_256734,2.0
SESSION_256735,4.0
SESSION_256736,1.0
SESSION_256737,4.0
SESSION_256738,1.0
SESSION_256739,1.0
SESSION_256740,1.0
SESSION_256741,1.0
SESSION_256742,3.0
SESSION_256743,1.0
SESSION_256744,1.0
SESSION_256745,3.0
SESSION_256746,3.0
SESSION_256747,3.0
SESSION_256748,6.0
SESSION_256749,1.0
SESSION_256750,3.0
SESSION_256751,3.0
SESSION_256752,9.0
SESSION_256753,3.0
SESSION_256754,1.0
SESSION_256755,1.0
SESSION_256756,1.0
SESSION_256757,12.0
SESSION_256758,8.0
SESSION_256759,6.0
SESSION_256760,4.0
SESSION_256761,1.0
SESSION_256762,4.0
SESSION_256763,1.0
SESSION_256764,13.0
SESSION_256765,1.0
SESSION_256766,3.0
SESSION_256767,1.0
SESSION_256768,3.0
SESSION_256769,1.0
SESSION_256770,1.0
SESSION_256771,15.0
SESSION_256772,1.0
SESSION_256773,1.0
SESSION_256774,1.0
SESSION_256775,1.0
SESSION_256776,1.0
SESSION_256777,3.0
SESSION_256778,1.0
SESSION_256779,4.0
SESSION_256780,7.0
SESSION_256781,3.0
SESSION_256782,1.0
SESSION_256783,1.0
SESSION_256784,5.0
SESSION_256785,3.0
SESSION_256786,2.0
SESSION_256787,1.0
SESSION_256788,3.0
SESSION_256789,1.0
SESSION_256790,1.0
SESSION_256791,1.0
SESSION_256792,4.0
SESSION_256793,1.0
SESSION_256794,3.0
SESSION_256795,1.0
SESSION_256796,3.0
SESSION_256797,1.0
SESSION_256798,1.0
SESSION_256799,1.0
SESSION_256800,8.0
SESSION_256801,1.0
SESSION_256802,3.0
SESSION_256803,1.0
SESSION_256804,1.0
SESSION_256805,8.0
SESSION_256806,4.0
SESSION_256807,1.0
SESSION_256808,1.0
SESSION_256809,4.0
SESSION_256810,5.0
SESSION_256811,2.0
SESSION_256812,6.0
SESSION_256813,1.0
SESSION_256814,14.0
SESSION_256815,12.0
SESSION_256816,1.0
SESSION_256817,1.0
SESSION_256818,7.0
SESSION_256819,3.0
SESSION_256820,2.0
SESSION_256821,15.0
SESSION_256822,1.0
SESSION_256823,5.0
SESSION_256824,2.0
SESSION_256825,4.0
SESSION_256826,1.0
SESSION_256827,1.0
SESSION_256828,1.0
SESSION_256829,1.0
SESSION_256830,3.0
SESSION_256831,1.0
SESSION_256832,1.0
SESSION_256833,1.0
SESSION_256834,1.0
SESSION_256835,21.0
SESSION_256836,3.0
SESSION_256837,4.0
SESSION_256838,4.0
SESSION_256839,1.0
SESSION_256840,1.0
SESSION_256841,9.0
SESSION_256842,1.0
SESSION_256843,3.0
SESSION_256844,3.0
SESSION_256845,1.0
SESSION_256846,1.0
SESSION_256847,3.0
SESSION_256848,17.0
SESSION_256849,3.0
SESSION_256850,1.0
SESSION_256851,3.0
SESSION_256852,1.0
SESSION_256853,1.0
SESSION_256854,1.0
SESSION_256855,3.0
SESSION_256856,30.0
SESSION_256857,1.0
SESSION_256858,2.0
SESSION_256859,2.0
SESSION_256860,1.0
SESSION_256861,3.0
SESSION_256862,1.0
SESSION_256863,2.0
SESSION_256864,1.0
SESSION_256865,2.0
SESSION_256866,1.0
SESSION_256867,1.0
SESSION_256868,1.0
SESSION_256869,1.0
SESSION_256870,1.0
SESSION_256871,1.0
SESSION_256872,1.0
SESSION_256873,1.0
SESSION_256874,1.0
SESSION_256875,15.0
SESSION_256876,1.0
SESSION_256877,9.0
SESSION_256878,4.0
SESSION_256879,5.0
SESSION_256880,2.0
SESSION_256881,1.0
SESSION_256882,1.0
SESSION_256883,1.0
SESSION_256884,1.0
SESSION_256885,1.0
SESSION_256886,5.0
SESSION_256887,1.0
SESSION_256888,1.0
SESSION_256889,15.0
SESSION_256890,1.0
SESSION_256891,1.0
SESSION_256892,1.0
SESSION_256893,12.0
SESSION_256894,4.0
SESSION_256895,1.0
SESSION_256896,3.0
SESSION_256897,3.0
SESSION_256898,1.0
SESSION_256899,3.0
SESSION_256900,7.0
SESSION_256901,11.0
SESSION_256902,1.0
SESSION_256903,2.0
SESSION_256904,5.0
SESSION_256905,4.0
SESSION_256906,1.0
SESSION_256907,5.0
SESSION_256908,18.0
SESSION_256909,1.0
SESSION_256910,2.0
SESSION_256911,1.0
SESSION_256912,1.0
SESSION_256913,1.0
SESSION_256914,1.0
SESSION_256915,1.0
SESSION_256916,1.0
SESSION_256917,1.0
SESSION_256918,3.0
SESSION_256919,1.0
SESSION_256920,4.0
SESSION_256921,1.0
SESSION_256922,1.0
SESSION_256923,1.0
SESSION_256924,7.0
SESSION_256925,1.0
SESSION_256926,1.0
SESSION_256927,5.0
SESSION_256928,1.0
SESSION_256929,3.0
SESSION_256930,1.0
SESSION_256931,4.0
SESSION_256932,1.0
SESSION_256933,1.0
SESSION_256934,1.0
SESSION_256935,3.0
SESSION_256936,4.0
SESSION_256937,4.0
SESSION_256938,4.0
SESSION_256939,9.0
SESSION_256940,3.0
SESSION_256941,1.0
SESSION_256942,3.0
SESSION_256943,2.0
SESSION_256944,1.0
SESSION_256945,4.0
SESSION_256946,1.0
SESSION_256947,1.0
SESSION_256948,2.0
SESSION_256949,1.0
SESSION_256950,4.0
SESSION_256951,1.0
SESSION_256952,1.0
SESSION_256953,1.0
SESSION_256954,1.0
SESSION_256955,1.0
SESSION_256956,1.0
SESSION_256957,1.0
SESSION_256958,1.0
SESSION_256959,1.0
SESSION_256960,1.0
SESSION_256961,1.0
SESSION_256962,1.0
SESSION_256963,1.0
SESSION_256964,9.0
SESSION_256965,2.0
SESSION_256966,2.0
SESSION_256967,1.0
SESSION_256968,1.0
SESSION_256969,10.0
SESSION_256970,1.0
SESSION_256971,1.0
SESSION_256972,3.0
SESSION_256973,4.0
SESSION_256974,2.0
SESSION_256975,2.0
SESSION_256976,3.0
SESSION_256977,1.0
SESSION_256978,2.0
SESSION_256979,1.0
SESSION_256980,1.0
SESSION_256981,1.0
SESSION_256982,1.0
SESSION_256983,5.0
SESSION_256984,3.0
SESSION_256985,1.0
SESSION_256986,21.0
SESSION_256987,1.0
SESSION_256988,1.0
SESSION_256989,22.0
SESSION_256990,1.0
SESSION_256991,5.0
SESSION_256992,1.0
SESSION_256993,12.0
SESSION_256994,6.0
SESSION_256995,1.0
SESSION_256996,14.0
SESSION_256997,1.0
SESSION_256998,5.0
SESSION_256999,3.0
SESSION_257000,1.0
SESSION_257001,4.0
SESSION_257002,1.0
SESSION_257003,1.0
SESSION_257004,1.0
SESSION_257005,1.0
SESSION_257006,1.0
SESSION_257007,4.0
SESSION_257008,12.0
SESSION_257009,1.0
SESSION_257010,4.0
SESSION_257011,14.0
SESSION_257012,4.0
SESSION_257013,5.0
SESSION_257014,3.0
SESSION_257015,1.0
SESSION_257016,1.0
SESSION_257017,4.0
SESSION_257018,1.0
SESSION_257019,1.0
SESSION_257020,2.0
SESSION_257021,1.0
SESSION_257022,1.0
SESSION_257023,1.0
SESSION_257024,4.0
SESSION_257025,1.0
SESSION_257026,1.0
SESSION_257027,1.0
SESSION_257028,1.0
SESSION_257029,1.0
SESSION_257030,14.0
SESSION_257031,1.0
SESSION_257032,5.0
SESSION_257033,1.0
SESSION_257034,3.0
SESSION_257035,1.0
SESSION_257036,5.0
SESSION_257037,1.0
SESSION_257038,1.0
SESSION_257039,1.0
SESSION_257040,5.0
SESSION_257041,1.0
SESSION_257042,2.0
SESSION_257043,2.0
SESSION_257044,4.0
SESSION_257045,1.0
SESSION_257046,1.0
SESSION_257047,1.0
SESSION_257048,20.0
SESSION_257049,1.0
SESSION_257050,3.0
SESSION_257051,1.0
SESSION_257052,1.0
SESSION_257053,1.0
SESSION_257054,10.0
SESSION_257055,1.0
SESSION_257056,1.0
SESSION_257057,1.0
SESSION_257058,3.0
SESSION_257059,1.0
SESSION_257060,1.0
SESSION_257061,1.0
SESSION_257062,5.0
SESSION_257063,3.0
SESSION_257064,14.0
SESSION_257065,3.0
SESSION_257066,1.0
SESSION_257067,1.0
SESSION_257068,1.0
SESSION_257069,4.0
SESSION_257070,1.0
SESSION_257071,1.0
SESSION_257072,11.0
SESSION_257073,1.0
SESSION_257074,18.0
SESSION_257075,3.0
SESSION_257076,4.0
SESSION_257077,1.0
SESSION_257078,1.0
SESSION_257079,3.0
SESSION_257080,3.0
SESSION_257081,1.0
SESSION_257082,6.0
SESSION_257083,1.0
SESSION_257084,3.0
SESSION_257085,2.0
SESSION_257086,1.0
SESSION_257087,1.0
SESSION_257088,5.0
SESSION_257089,5.0
SESSION_257090,6.0
SESSION_257091,1.0
SESSION_257092,1.0
SESSION_257093,3.0
SESSION_257094,3.0
SESSION_257095,6.0
SESSION_257096,1.0
SESSION_257097,1.0
SESSION_257098,1.0
SESSION_257099,4.0
SESSION_257100,1.0
SESSION_257101,3.0
SESSION_257102,1.0
SESSION_257103,1.0
SESSION_257104,1.0
SESSION_257105,1.0
SESSION_257106,1.0
SESSION_257107,3.0
SESSION_257108,1.0
SESSION_257109,3.0
SESSION_257110,1.0
SESSION_257111,21.0
SESSION_257112,6.0
SESSION_257113,2.0
SESSION_257114,1.0
SESSION_257115,1.0
SESSION_257116,1.0
SESSION_257117,1.0
SESSION_257118,2.0
SESSION_257119,4.0
SESSION_257120,6.0
SESSION_257121,1.0
SESSION_257122,3.0
SESSION_257123,24.0
SESSION_257124,16.0
SESSION_257125,1.0
SESSION_257126,4.0
SESSION_257127,1.0
SESSION_257128,4.0
SESSION_257129,1.0
SESSION_257130,1.0
SESSION_257131,31.0
SESSION_257132,12.0
SESSION_257133,1.0
SESSION_257134,1.0
SESSION_257135,4.0
SESSION_257136,4.0
SESSION_257137,1.0
SESSION_257138,4.0
SESSION_257139,1.0
SESSION_257140,1.0
SESSION_257141,1.0
SESSION_257142,1.0
SESSION_257143,1.0
SESSION_257144,3.0
SESSION_257145,4.0
SESSION_257146,5.0
SESSION_257147,6.0
SESSION_257148,5.0
SESSION_257149,1.0
SESSION_257150,1.0
SESSION_257151,13.0
SESSION_257152,1.0
SESSION_257153,17.0
SESSION_257154,1.0
SESSION_257155,3.0
SESSION_257156,4.0
SESSION_257157,1.0
SESSION_257158,3.0
SESSION_257159,4.0
SESSION_257160,1.0
SESSION_257161,4.0
SESSION_257162,15.0
SESSION_257163,6.0
SESSION_257164,1.0
SESSION_257165,1.0
SESSION_257166,5.0
SESSION_257167,5.0
SESSION_257168,4.0
SESSION_257169,1.0
SESSION_257170,3.0
SESSION_257171,2.0
SESSION_257172,1.0
SESSION_257173,1.0
SESSION_257174,4.0
SESSION_257175,1.0
SESSION_257176,1.0
SESSION_257177,3.0
SESSION_257178,4.0
SESSION_257179,2.0
SESSION_257180,1.0
SESSION_257181,1.0
SESSION_257182,6.0
SESSION_257183,1.0
SESSION_257184,1.0
SESSION_257185,1.0
SESSION_257186,1.0
SESSION_257187,5.0
SESSION_257188,14.0
SESSION_257189,4.0
SESSION_257190,1.0
SESSION_257191,1.0
SESSION_257192,1.0
SESSION_257193,5.0
SESSION_257194,1.0
SESSION_257195,5.0
SESSION_257196,8.0
SESSION_257197,3.0
SESSION_257198,3.0
SESSION_257199,1.0
SESSION_257200,1.0
SESSION_257201,1.0
SESSION_257202,1.0
SESSION_257203,1.0
SESSION_257204,4.0
SESSION_257205,4.0
SESSION_257206,1.0
SESSION_257207,2.0
SESSION_257208,1.0
SESSION_257209,1.0
SESSION_257210,5.0
SESSION_257211,3.0
SESSION_257212,6.0
SESSION_257213,9.0
SESSION_257214,6.0
SESSION_257215,1.0
SESSION_257216,1.0
SESSION_257217,1.0
SESSION_257218,1.0
SESSION_257219,1.0
SESSION_257220,1.0
SESSION_257221,4.0
SESSION_257222,1.0
SESSION_257223,9.0
SESSION_257224,1.0
SESSION_257225,3.0
SESSION_257226,1.0
SESSION_257227,1.0
SESSION_257228,2.0
SESSION_257229,1.0
SESSION_257230,1.0
SESSION_257231,10.0
SESSION_257232,3.0
SESSION_257233,1.0
SESSION_257234,15.0
SESSION_257235,3.0
SESSION_257236,1.0
SESSION_257237,1.0
SESSION_257238,1.0
SESSION_257239,4.0
SESSION_257240,1.0
SESSION_257241,3.0
SESSION_257242,1.0
SESSION_257243,4.0
SESSION_257244,4.0
SESSION_257245,1.0
SESSION_257246,2.0
SESSION_257247,1.0
SESSION_257248,10.0
SESSION_257249,1.0
SESSION_257250,1.0
SESSION_257251,1.0
SESSION_257252,2.0
SESSION_257253,8.0
SESSION_257254,1.0
SESSION_257255,3.0
SESSION_257256,3.0
SESSION_257257,4.0
SESSION_257258,1.0
SESSION_257259,1.0
SESSION_257260,8.0
SESSION_257261,18.0
SESSION_257262,1.0
SESSION_257263,10.0
SESSION_257264,2.0
SESSION_257265,4.0
SESSION_257266,1.0
SESSION_257267,1.0
SESSION_257268,1.0
SESSION_257269,1.0
SESSION_257270,1.0
SESSION_257271,1.0
SESSION_257272,5.0
SESSION_257273,5.0
SESSION_257274,1.0
SESSION_257275,1.0
SESSION_257276,15.0
SESSION_257277,3.0
SESSION_257278,1.0
SESSION_257279,1.0
SESSION_257280,1.0
SESSION_257281,12.0
SESSION_257282,1.0
SESSION_257283,1.0
SESSION_257284,5.0
SESSION_257285,1.0
SESSION_257286,4.0
SESSION_257287,1.0
SESSION_257288,1.0
SESSION_257289,10.0
SESSION_257290,1.0
SESSION_257291,6.0
SESSION_257292,1.0
SESSION_257293,3.0
SESSION_257294,2.0
SESSION_257295,13.0
SESSION_257296,1.0
SESSION_257297,1.0
SESSION_257298,14.0
SESSION_257299,3.0
SESSION_257300,1.0
SESSION_257301,1.0
SESSION_257302,1.0
SESSION_257303,1.0
SESSION_257304,1.0
SESSION_257305,1.0
SESSION_257306,1.0
SESSION_257307,15.0
SESSION_257308,1.0
SESSION_257309,1.0
SESSION_257310,3.0
SESSION_257311,1.0
SESSION_257312,1.0
SESSION_257313,19.0
SESSION_257314,1.0
SESSION_257315,1.0
SESSION_257316,1.0
SESSION_257317,1.0
SESSION_257318,3.0
SESSION_257319,1.0
SESSION_257320,1.0
SESSION_257321,1.0
SESSION_257322,1.0
SESSION_257323,1.0
SESSION_257324,14.0
SESSION_257325,2.0
SESSION_257326,2.0
SESSION_257327,1.0
SESSION_257328,3.0
SESSION_257329,5.0
SESSION_257330,1.0
SESSION_257331,1.0
